ID;LOCATION;NAME;AREA
3737172;"40.692707;-73.861278";Woodhaven Station Jamaica Post;Manhattan
4676036;"40.762211;-73.845234";9/11 Memorial;Manhattan
4675906;"40.751212;-73.83484";Recreation Center Arched Entrance;Manhattan
4678379;"40.808823;-73.952784";Harlem Mural;Manhattan
4630425;"40.614223;-74.00066199999999";Kind Start Art;Manhattan
4676179;"40.825073999999994;-73.834081";Romans VI, 8 Statue;Manhattan
4664075;"40.76808199999999;-73.981893";Columbus Circle;Manhattan
2824726;"40.909766999999995;-73.80614";Community Church;Manhattan
3265052;"40.904221;-73.968451";Englewood Hospital Chapel;Manhattan
4675522;"40.835972;-73.902486";Super Lyrical Mural;Manhattan
4629968;"40.680206999999996;-73.943409";How Would you Want to be Remembered Mural;Manhattan
4675104;"40.785984;-73.976798";Cafe Lalo;Manhattan
4671578;"40.732233;-73.931816";First Calvary Chapel;Manhattan
2824771;"40.912440999999994;-73.840034";Nurses Monument;Manhattan
3268498;"40.930783;-74.002988";Dog Sign;Manhattan
4680484;"40.749227999999995;-74.04691399999999";South Street Mural;Manhattan
49087599;"40.712553;-73.785204";FREE TEAM PHONE SKIN;Manhattan
4676103;"40.7535;-73.816963";Chinese Temple;Manhattan
4679184;"40.754546;-73.995361";Monkey Magic;Manhattan
4668780;"40.772052;-73.929475";Light House Church;Manhattan
4636796;"40.662672;-73.90983800000001";First Baptist Church of Brownsville;Manhattan
4630642;"40.696373;-74.093496";St. Paul The Apostle Roman Catholic Church;Manhattan
4635828;"40.669889000000005;-73.98880500000001";4th Avenue Train Station;Manhattan
4675717;"40.828641;-73.892038";Masjid Taqwa Islamic Center;Manhattan
49322082;"40.801984;-73.910515";Bronx Brewery;Manhattan
4664120;"40.771010999999994;-73.98736";Flying Film Reel;Manhattan
4669411;"40.841623000000006;-73.974626";Hiram's;Manhattan
2823624;"40.911645;-73.78408700000001";New Rochelle Wall Mural;Manhattan
2822432;"40.901889000000004;-73.85413600000001";Wakefield Playground;Manhattan
3630166;"40.857975;-73.931033";Futility of Being;Manhattan
4629779;"40.689704;-73.926056";Gospel Temple COGIC;Manhattan
4676928;"40.749689999999994;-73.803049";Kissena Park Entrance;Manhattan
4680272;"40.737027;-74.02519";Pier A Pavillion;Manhattan
4634585;"40.68358;-74.111625";Stephen R. Gregg Park Sign;Manhattan
4635687;"40.660804999999996;-73.99023000000001";Robert Henry Vintage Art Gallery;Manhattan
4663385;"40.741159999999994;-73.92183600000001";Purple Lady Mural;Manhattan
4685703;"40.725688999999996;-73.88021300000001";Christhava Tamil Koil;Manhattan
4684573;"40.739145;-73.84165";1963 World's Fair Aquacade;Manhattan
4684873;"40.72381;-73.980276";Church of God;Manhattan
3266828;"40.928822999999994;-73.970196";Keeping The Dream Alive;Manhattan
4650848;"40.868269;-74.114609";Polish-American Cultural Center;Manhattan
4677452;"40.7225;-73.793894";St. Vincent de Paul;Manhattan
4678495;"40.743726;-73.92429100000001";40 Street-Lowery Street Station;Manhattan
2822443;"40.899335;-73.856175";Anglican Episcopal Church;Manhattan
3264895;"40.897563999999996;-74.00040200000001";Evergreen Church.;Manhattan
4677211;"40.844439;-73.78424700000001";Ambrosini Field;Manhattan
4633428;"40.696997;-73.923033";Himrod Cubes;Manhattan
4666775;"40.726541;-73.93787999999999";Sapphire Mural;Manhattan
4633665;"40.682967000000005;-73.910799";Wayside Baptist;Manhattan
4633419;"40.698459;-73.92074600000001";Iglesia Pentecostal El Calvario;Manhattan
3635982;"40.845566;-73.919938";Nelson Ave Pentecostal Church;Manhattan
4675900;"40.756905;-73.834094";UR Wine And Spirits;Manhattan
4680447;"40.787119999999994;-74.031318";North Bergen Tonnelle Avenue Light Rail Station;Manhattan
4681193;"40.706207;-73.962441";Roebling Playground;Manhattan
3269027;"40.928694;-73.899169";Miracle Deliverance Church;Manhattan
4675111;"40.789172;-73.97190400000001";West Side Community Garden;Manhattan
