ID;LOCATION;NAME;AREA
2951648;"49.011453;2.238554";L'ours Blanc;Paris
222760;"48.77715;2.302456";Statue of Covering Woman;Paris
2507753;"48.903239000000006;2.290072";Disparues Trop Tôt;Paris
3541072;"48.755395;2.300854";Le 11 - Espace Jeunes;Paris
2493617;"48.87084;2.3735370000000002";Le Regard En Couleurs;Paris
2286752;"48.743362;2.481874";L'union Fait la Force;Paris
2502712;"48.813505000000006;2.340745";Mur Peint;Paris
2950069;"48.940442000000004;2.223563";La Poste du Val d'Argenteuil;Paris
48953887;"48.782157999999995;2.221137";Le panoramique;Paris
2496591;"48.886531;2.262084";Tête De Lion Majestueuse;Paris
2950913;"48.941721;2.254477";Skate Parc Avec Graphiti;Paris
2499935;"48.843134;2.1988879999999997";Clinique du Château;Paris
2486414;"48.840740000000004;2.369704";Cité de la Mode et du Design;Paris
3542174;"48.755444000000004;2.242429";Bird Info 4;Paris
2496139;"48.815373;2.387361";Roseraie - Parc des Cormailles;Paris
2950156;"48.955200000000005;2.3849449999999996";Stains La Poste;Paris
14631;"48.779462;2.454962";Passerelle Céramique N°2;Paris
2498130;"48.859159;2.454485";Cabane Aérienne;Paris
2497846;"48.861454;2.450219";AVX-MORTS;Paris
3540172;"48.737567000000006;2.267546";Sentier De La Bièvre;Paris
2498653;"48.828595;2.243886";Le Solférino;Paris
2501449;"48.877956;2.288083";Leon Serpollet Statue;Paris
2499517;"48.849847;2.4770960000000004";La Maison Des Mots;Paris
2508536;"48.884226;2.231535";Joueuse de flûte;Paris
2499318;"48.909684000000006;2.241644";Place du Genéral Leclerc;Paris
2508836;"48.795896;2.3061059999999998";Reglement Porte Jardin;Paris
2497769;"48.814333000000005;2.421353";École Nationale Vétérinaire  d'Alfort;Paris
2507502;"48.815156;2.365026";Santa Maria;Paris
2950300;"48.958420000000004;2.5069090000000003";Les Prés Carrés Du Sausset;Paris
2491642;"48.856248;2.3425350000000003";Street Art Cat;Paris
2499640;"48.858065999999994;2.476588";Cubes Multicolores;Paris
2493536;"48.871604999999995;2.320465";Paris Hotel Particulier Et Pouce De Cesar;Paris
2493397;"48.875392;2.319419";Jeanne D'arc Statue;Paris
2497026;"48.903344;2.3647";Icade Ancienne Decoration Des Docks;Paris
2493562;"48.874376;2.373027";illustration de beerens;Paris
2491268;"48.870576;2.347767";Le Grand Rex;Paris
2504869;"48.867007;2.228415";Pont De Suresnes;Paris
2495460;"48.897656;2.400392";Gare de pantin RER;Paris
2501743;"48.829632000000004;2.374867";Hommage À Celestino Alfonso;Paris
2507002;"48.889950000000006;2.364376";The Queen;Paris
2951384;"48.939159;2.527244";Mémorial Tamoul Du 18 mai 2009;Paris
2950566;"48.98076;2.2866180000000003";Statue Joueur de Flûte;Paris
2486540;"48.855647000000005;2.374589";Notre-dame d'espérance;Paris
2495328;"48.856750999999996;2.4298290000000002";Entrelas;Paris
2500761;"48.867124000000004;2.314405";Une vue de la statue de George;Paris
340639;"48.786358;2.483872";La Pie De La Pie;Paris
49417283;"48.773491;2.313167";Plaque JL Geronimi;Paris
2502921;"48.876004;2.3360980000000002";Portail "Bains Chantereine";Paris
3540644;"48.682255000000005;2.236942";Villejust Main De Fer;Paris
2505719;"48.911189;2.187783";Les Carrières Noris Carrara;Paris
2494224;"48.841474000000005;2.321084";Manège Montparnasse;Paris
2951796;"48.988553;2.261175";Statue de la Vierge Marie;Paris
2504096;"48.887418000000004;2.2864690000000003";Fresque de la Jungle;Paris
3541398;"48.707418000000004;2.3888670000000003";Mairie Athis Mons;Paris
2502176;"48.829648999999996;2.321895";Bureau de Poste Alésia;Paris
2497121;"48.886061000000005;2.39833";III° REP;Paris
2497574;"48.921187;2.295216";Presse BLISS Paris;Paris
2503295;"48.850398999999996;2.327447";Statue Haim Kern;Paris
2475622;"49.01113;2.198865";Monument aux enfants morts 1952-1962;Paris
2227198;"48.765084;2.2720350000000002";Aux Héros De Verdun;Paris
2950947;"48.958055;2.239389";Mémorial Des Résistants De Guerre;Paris
2950102;"48.993564;2.414586";Fontaine aux 4 Dames;Paris
2501492;"48.855681999999995;2.294919";Imposante Porte En Arcade Sculptée;Paris
2507543;"48.817334;2.330709";Fédération Française de Karaté et Disciplines Associées;Paris
2502341;"48.830600000000004;2.355578";l'étrange structure d'Italie 2;Paris
3540290;"48.752182;2.252113";Panneau Oiseau;Paris
2503145;"48.837989;2.255601";Aire De Jeux Pour Enfants;Paris
2497781;"48.815553;2.428561";Memorial Henri Francois;Paris
3540664;"48.700354;2.192348";Panthère Murale;Paris
2488183;"48.842209000000004;2.3964869999999996";L'homme Bleu De Rage;Paris
2507504;"48.813193000000005;2.370608";Ivry - Hommage Au Général De Gaulle;Paris
2486895;"48.882158;2.351327";Children Around the World;Paris
2500363;"48.803096999999994;2.485386";Mairie de Saint-Maur;Paris
2285958;"48.749717000000004;2.4858870000000004";Statues doubles;Paris
787414;"48.782993;2.228885";Patinoire De Meudon;Paris
2487703;"48.869175;2.289791";Il Flotte Mais Ne Sombre Pas;Paris
2500554;"48.799898;2.492397";Le Vélo;Paris
2495483;"48.851791;2.429765";La Fourmi;Paris
2488258;"48.885903000000006;2.2996800000000004";Porte Aux 3 Visages;Paris
2500004;"48.844854999999995;2.18774";Garches - Église Saint Louis;Paris
2475418;"48.99799;2.1954309999999997";Silhouette;Paris
2502056;"48.826485;2.3086529999999996";Caméléon fleur;Paris
2489663;"48.873438;2.396114";Jardin Pixérécourt;Paris
2497046;"48.839867999999996;2.283164";Pochoir Husky;Paris
3540514;"48.700227;2.183535";Fresque Murale Piscine Orsay;Paris
2950298;"48.947143;2.361377";La Tortue De Paris 8;Paris
2502086;"48.828323;2.3270079999999997";Église Saint-Pierre-de-Montrouge;Paris
2498805;"48.866264;2.469668";Parc Montreau- Daniel Renoult;Paris
2508754;"48.789435000000005;2.388509";Statue De Femme Stylisée;Paris
2951830;"49.020451;2.239436";Ancienne Fontaine;Paris
2498924;"48.924220999999996;2.278898";Église Saint Joseph Des Quatre Routes;Paris
3540691;"48.685227;2.317838";Gare De Gravigny;Paris
417119;"48.779433;2.28254";Art Moderne #1;Paris
3541067;"48.753349;2.295948";Monument Aux Morts;Paris
2475420;"48.99758;2.202621";Vincent Van Gogh;Paris
2497038;"48.83707;2.273352";L'espérance;Paris
2503100;"48.822182999999995;2.4135069999999996";Horloge D'Aristide Brian;Paris
2495419;"48.877639;2.269705";Le Jardin d'Acclimatation;Paris
2476867;"48.988232;2.19523";J. Verniol Memorial;Paris
2497270;"48.843716;2.4100639999999998";Tram Alexandra David-Néel;Paris
3540045;"48.726302000000004;2.270174";Urban Garden;Paris
2494412;"48.844362;2.365285";Pont d'Austerlitz;Paris
